50	5.5935863211051
105	4.29296764877358
165	3.0278146783415
231	2.78261986644693
304	2.17699859401422
384	1.97296246292701
472	1.87045574178992
569	1.65921391828849
675	1.54075835300369
792	1.39864140265202
921	1.28968400763588
1063	1.17941479296488
1219	1.1388359766828
1390	1.07111348295221
1579	0.976654422549827
1786	0.913731469870117
2014	0.875150838201602
2265	0.837282809236031
2541	0.783268754799731
2845	0.737896779471798
3179	0.710324301828985
3546	0.668463249548748
3950	0.631285865767157
4395	0.597280010166429
4884	0.56766778162723
5422	0.533241533410841
6014	0.508018684201938
6665	0.483941918526426
7381	0.458824861803254
8169	0.436979694706992
9035	0.416639087654634
9988	0.394584934217926
11036	0.375383155378443
12189	0.357088010634685
13457	0.338471060859825
14852	0.321491366221596
16387	0.309156771698665
18075	0.292939643610267
19932	0.280534581700711
21975	0.265347836047791
24222	0.253164106055021
26694	0.241208044822983
29413	0.229568000644385
32404	0.21913409491943
35694	0.209081183286607
39313	0.198709597995014
43294	0.191012063155152
47673	0.181032336672684
52490	0.172002992850635
57789	0.163683400160905
63617	0.156626798845484
70028	0.149469674805563
77080	0.142494377607323
84838	0.135849451013333
93371	0.128693712138756
